ville,hotels,liens,lat,lon,description,score,meteo_score
Lyon,"Radisson Blu Hotel, Lyon",https://www.booking.com/hotel/fr/radisson-blu-hotel-lyon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=cbe9217d844301d9&srepoch=1656218747&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,45.76106379,4.85515237,"
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Radisson Blu Hotel, Lyon ! Connectez-vous pour économiser.
Situé à 300 mètres de la gare Part-Dieu, l'établissement Radisson Blu Hotel, Lyon est doté d'un restaurant-bar offrant une vue panoramique sur Lyon depuis le 32ème étage de l'emblématique tour Part-Dieu. Il propose une salle de sport et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Un parking privé est disponible sur place moyennant des frais supplémentaires.
Toutes les chambres sont climatisées et offrent une vue panoramique sur Lyon. Elles disposent d'un coin salon avec télévision à écran plat, d'une salle de bains privative et d'un coffre-fort pour ordinateur portable.
Un petit-déjeuner buffet est servi chaque matin au Celest Bar & Restaurant. Vous pourrez savourer une cuisine internationale et créative pour le déjeuner ou le dîner. Vous pourrez également accéder à la boutique du restaurant tout au long de la journée.
Le centre commercial Part-Dieu est à 100 mètres et la station de métro à 200 mètres. Les autoroutes A6, A7, A42 et A43 sont accessibles en 20 minutes de route depuis l'hôtel. L'aéroport de Lyon-Saint-Exupéry, le plus proche, est à 27 km du Radisson Blu Hotel Lyon. 
","8,0",19
Lyon,Campanile Lyon Centre - Berges du Rhône,https://www.booking.com/hotel/fr/bleumarinelyoncentre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=cbe9217d844301d9&srepoch=1656218747&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,45.75669986,4.84195322,"
Le Campanile Lyon Centre - Berges du Rhône propose une connexion Wi-Fi gratuite. Il se situe à seulement 2 minutes à pied de la station de métro Guillotière et à 8 minutes en voiture de la gare de la Part-Dieu.
Aménagées sur 8 étages, les chambres du Campanile sont simplement décorées. Elles comprennent la climatisation ainsi qu'une télévision à écran plat avec les chaînes satellite et Canal +. Leur salle de bains privative est équipée d'une baignoire ou d'une douche et d'un sèche-cheveux. Quatre des chambres sont adaptées aux personnes à mobilité réduite.
Cet hôtel sert un petit-déjeuner buffet tous les matins. Il vous fera profiter d'une réception ouverte 24h/24, de 2 salles de réunion et d'un service d'enregistrement rapide. Des journaux gratuits sont également fournis.
Cet hôtel se trouve à 15 minutes de marche de la place Bellecour et de la rue de la République, la rue commerçante principale de Lyon. Vous pourrez rejoindre les autoroutes A6 et A7 en 5 minutes de route. 
","7,2",19
Lyon,B&B Hôtel LYON Centre Perrache Berthelot,https://www.booking.com/hotel/fr/b-amp-b-lyon-centre-perrache-berthelot.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=cbe9217d844301d9&srepoch=1656218747&from=searchresults#hotelTmpl,45.74780870,4.83553970,"
Ouvert en décembre 2017, le B&B Hôtel LYON Centre Perrache Berthelot se situe à 9 minutes de marche de l'arrêt de transports en commun le plus proche. Cet établissement propose des hébergements dotés d'une connexion Wi-Fi gratuite. Les tramways, les bus et les métros offrent un accès facile au centre-ville de Lyon ainsi qu'à la gare et au quartier de la Part-Dieu. Un parking couvert privé est disponible sur place, moyennant des frais supplémentaires.
Toutes les chambres climatisées de l'hôtel comprennent un bureau, une armoire, une télévision par satellite à écran plat et une salle de bains privative.
Chaque matin, l'établissement sert un petit-déjeuner buffet.
Parlant anglais et français, le personnel de la réception pourra vous fournir des informations pratiques sur la région.
Le musée des Confluences est à 5 arrêts de tramway. Vous rejoindrez la place Bellecour en moins de 20 minutes à pied. La salle de conférences et de concerts Halle Tony Garnier se trouve à 2,2 km. L'aéroport de Lyon-Saint-Exupéry, le plus proche, est à 30 km. 
","7,9",19
Lyon,Residence Montempo Lyon Cite Internationale,https://www.booking.com/hotel/fr/residence-hoteliere-temporim-cite-internationale.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=cbe9217d844301d9&srepoch=1656218747&from=searchresults#hotelTmpl,45.78501661,4.85641569,"
La Residence Montempo Lyon Cite Internationale propose un appart'hôtel à proximité du parc de la Tête d'Or, au cœur du quartier du centre des congrès et à 15 minutes de route du centre-ville de Lyon. Elle se trouve au bord du Rhône et possède une terrasse bien exposée offrant une vue sur le parc. Une connexion Wi-Fi est accessible gratuitement dans l’ensemble des locaux.
Tous les studios et appartements de la Residence Montempo Lyon Cite Internationale sont climatisés et comprennent une kitchenette entièrement équipée avec un micro-ondes, un lave-vaisselle et un coin repas. Ils disposent également d’une télévision par satellite à écran plat et d’un coffre-fort. Leur salle de bains privative est pourvue d’une douche, de toilettes et d’un sèche-cheveux.
La Residence Montempo sert un petit-déjeuner buffet tous les matins. Vous pourrez le prendre dans le coin repas ou sur la terrasse bien exposée.
La réception de cet appart’hôtel est ouverte 24h/24. Une salle de billard est également à votre disposition sur place.
La Residence Montempo Lyon Cite Internationale se trouve à proximité du musée d'art contemporain et du palais des congrès de Lyon. La gare de Lyon-Part-Dieu est accessible en 10 minutes en bus. 
","7,8",19
Lyon,Campanile Lyon Centre Part-Dieu,https://www.booking.com/hotel/fr/campanile-lyon-centre-forum-part-dieu.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=cbe9217d844301d9&srepoch=1656218747&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,45.76027411,4.86332774,"
Le Campanile Lyon Centre Part-Dieu propose des chambres climatisées avec une connexion Wi-Fi gratuite en face de la gare ferroviaire de Lyon-Part-Dieu. Le bar-restaurant présent sur place propose des repas et des boissons sous forme de buffet.
Les chambres modernes du Campanile Lyon Centre Part-Dieu sont équipées d’une télévision par satellite à écran plat. Elles comprennent également un plateau/bouilloire de courtoisie avec des biscuits.
Le Campanile Lyon Centre sert un petit-déjeuner continental. Le restaurant propose une cuisine française traditionnelle et régionale pour le déjeuner et le dîner.
La réception de l’établissement est ouverte 24h/24. En soirée, vous pourrez vous détendre dans la salle de lecture du Campanile Lyon Centre Part-Dieu, dotée de journaux gratuits.
Le Lyon Centre Part-Dieu est idéalement situé à seulement 800 mètres de la station de métro Gare Part-Dieu Vivier Merle. Le Vieux Lyon est à 3,5 km. La navette aéroport Rhône-Express s'arrête à proximité de l'hôtel. 
","7,9",19
Lyon,Novotel Lyon Confluence,https://www.booking.com/hotel/fr/novotel-lyon-confluence.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=cbe9217d844301d9&srepoch=1656218747&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,45.74155672,4.81529206,"
Implanté dans le centre de Lyon, sur les rives de la Saône, le Novotel Lyon Confluence propose une terrasse et un bar avec vue panoramique sur la rivière. Une station de vaporetto, située juste devant l'hôtel, vous permettra de rejoindre la vieille ville de Lyon en navette fluviale, moyennant un supplément. L'établissement se trouve à 950 mètres du Musée des Confluences.
Climatisées et insonorisées, les chambres spacieuses de l'hôtel comprennent une connexion Wi-Fi gratuite et une télévision par satellite. Certaines sont équipées d'une station d'accueil pour iPod.
Vous dégusterez une cuisine internationale dans le restaurant de l'établissement. De plus, le petit-déjeuner est servi quotidiennement. Vous savourerez vos repas au restaurant ou sur la terrasse en plein air.
Le Novotel Lyon Confluence possède un parking privé disponible moyennant des frais supplémentaires. Les autoroutes A6 et A7 sont à 300 mètres. L'hôtel est placé juste à côté du centre commercial Confluence et à 800 mètres de la gare de Lyon-Perrache. 
","8,2",19
Lyon,Best Western Hotel du Pont Wilson,https://www.booking.com/hotel/fr/lyon-wilson.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=cbe9217d844301d9&srepoch=1656218747&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,45.75843134,4.84147914,"
Installé dans le centre-ville de Lyon, le Best Western Hotel du Pont Wilson propose des chambres et des suites modernes offrant une vue sur la colline de Fourvière, dans la partie historique de la ville. Une connexion Wi-Fi est à votre disposition gratuitement.
Tous les logements sont décorés avec élégance, chacun dans une palette de couleurs différente. Ils sont équipés d’une télévision par satellite et desservis par un ascenseur. Chaque salle de bains privative est pourvue de carrelage blanc et d’un sèche-cheveux.
Un petit-déjeuner buffet est servi tous les jours dans la salle prévue à cet effet. Il peut également être servi dans l'intimité de votre chambre moyennant des frais supplémentaires. L’établissement propose également des petits-déjeuners express et à emporter, comprenant une boisson chaude, un fruit frais, un produit laitier, du jus d'orange et des viennoiseries.
Le Best Western Hotel du Pont Wilson est situé en face de la Presqu’île, où vous pourrez visiter le musée des Beaux-Arts. Il se trouve aussi à seulement 50 mètres de l'arrêt de tramway Liberté et à 15 minutes à pied de la gare de Lyon Part-Dieu. Un parking privé est accessible sur place moyennant des frais supplémentaires et uniquement sur réservation préalable. 
","8,3",19
Lyon,MOB HOTEL Lyon Confluence,https://www.booking.com/hotel/fr/mob-lyon-confluence.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=cbe9217d844301d9&srepoch=1656218747&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,45.73461430,4.81598540,"
Vous pouvez bénéficier d'une réduction Genius dans l'établissement MOB HOTEL Lyon Confluence ! Connectez-vous pour économiser.
Installé à 2 minutes à pied du musée des Confluences et à 10 minutes de marche d’un centre commercial, le MOB HOTEL Lyon Confluence vous propose un restaurant et une connexion Wi-Fi gratuite dans l’ensemble de ses locaux. L’hôtel dispose d’une terrasse et vous pourrez déguster vos repas dans la cantine bio italienne en libre-service.
Vous pourrez profiter d’un buffet bio avec un choix limité, mais incluant uniquement des produits de qualité.
Les suites disposent d’un coin salon, d’un réfrigérateur, d’une machine à café et de toilettes séparées. Les chambres doubles sont pourvues d’un bureau. Tous les logements sont climatisés et comprennent un coffre-fort ainsi qu’une salle de bains privative.
La réception de l’hôtel est ouverte 24h/24. Des séances de yoga, de gymnastique suédoise et de pilates sont organisées sur place. Le MOB HOTEL Lyon Confluence possède également un magasin éphémère.
Le MOB HOTEL Lyon Confluence se trouve à 5 minutes de marche de l’arrêt de tramway Musée des Confluences et à 1,6 km du stade de Gerland. Vous pourrez rejoindre le centre culturel La Sucrière en 2 minutes à pied. L’aéroport de Lyon-Saint-Exupéry est, quant à lui, situé à 21 km. Une borne de recharge pour les voitures électriques est à votre disposition sur place. 
","8,0",19
Lyon,Hotel des Savoies Lyon Perrache,https://www.booking.com/hotel/fr/hoteldessavoies.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=cbe9217d844301d9&srepoch=1656218747&from=searchresults#hotelTmpl,45.74973597,4.82985042,"

Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel des Savoies Lyon Perrache ! Connectez-vous ou inscrivez-vous pour économiser.
Situé dans le quartier de la Presqu'île de Lyon, l'Hotel des Savoies Lyon Perrache propose un hébergement avec connexion Wi-Fi gratuite dans l'ensemble de son enceinte, à 7 minutes à pied de la gare de Lyon-Perrache.
Toutes les chambres sont climatisées et disposent d'une bouilloire électrique ainsi que d'une télévision à écran plat. Elles comprennent une salle de bains privative. Des sèche-cheveux sont disponibles sur demande.
Le petit-déjeuner est servi tous les matins en chambre ou à emporter moyennant des frais supplémentaires. Il se compose de boissons chaudes, de jus de fruits, de viennoiseries, de pain, de fromage et de charcuterie. La réception de l’établissement est ouverte 24h/24.
L’Hotel des Savoies Lyon Perrache est à 13 minutes de route du musée des beaux-arts de Lyon, et vous pourrez rejoindre le Vieux-Lyon en 17 minutes à pied. L’aéroport de Lyon-Saint-Exupéry est, quant à lui, situé à 31 km. 
","7,5",19
Lyon,Novotel Lyon Gerland Musée des Confluences,https://www.booking.com/hotel/fr/novotel-lyon-gerland.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=cbe9217d844301d9&srepoch=1656218747&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,45.73319500,4.82368800,"
Situé à Lyon, sur les rives du Rhône, le Novotel Lyon Gerland Musée des Confluences vous accueille à 50 mètres de la salle de concert Halle Tony-Garnier, à 5 minutes à pied du musée des Confluences et à 6 minutes en tramway du centre commercial.
L’établissement propose une piscine extérieure avec terrasse et une connexion Wi-Fi gratuite.
Présentant une décoration moderne, les chambres du Novotel Lyon Gerland comprennent la climatisation, un minibar ainsi, un coffre-fort, ainsi qu’une télévision à écran plat avec chaînes les Canal+ et beIN Sport gratuites. Toutes les chambres sont dotées d’une bouilloire. Les suites sont également pourvues d’une machine à café Nespresso. Un plateau de courtoisie et une bouteille d’eau gratuite sont fournis.
Un petit-déjeuner buffet est servi tous les matins dans le coin repas du café Novotel. Le restaurant de l'hôtel sert une gamme de plats français et donne sur la piscine et le jardin.
Par ailleurs, la station de tramway Halle Tony-Garnier, à 5 minutes de marche, dessert directement la gare de Lyon Part-Dieu, ainsi que la gare et la station de métro Perrache. Le Vieux Lyon est à 15 minutes de route de l’hôtel et le stade de Gerland à 1,5 km. L’autoroute A7 se trouve à 2 minutes en voiture. Enfin, un parking privé sécurisé et couvert est accessible sur place, moyennant des frais supplémentaires. 
","7,7",19
Lyon,Hôtel Axotel Lyon,https://www.booking.com/hotel/fr/perrache.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=cbe9217d844301d9&srepoch=1656218747&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,45.74468421,4.82580900,"
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Axotel Lyon ! Connectez-vous pour économiser.
L’Hôtel Axotel Lyon vous accueille sur la Presqu’île de Lyon, à 6 minutes à pied de la gare et de la station de métro Perrache. L’établissement possède un restaurant traditionnel sur place, une terrasse ombragée et un jardin. Une connexion Wi-Fi est en outre accessible gratuitement dans l’ensemble des locaux.
Toutes les chambres de l’Hôtel Axotel Lyon Perrache sont dotées de la climatisation, d’une salle de bains privative et d’une télévision par satellite à écran plat.
Un petit-déjeuner buffet est servi tous les matins. Pendant votre séjour, vous pourrez faire une partie de billard ou vous détendre autour d’un verre le soir au bar de l’hôtel ou sur la terrasse.
Implanté au cœur de la ville, l’hôtel se trouve à 800 mètres de la place Carnot et de l’autoroute E15/A6. La vieille ville et la cathédrale Saint-Jean sont à 2,5 km. L’arrêt de tramway Suchet vous attend à 200 mètres de l’établissement. L’hôtel propose par ailleurs un tarif préférentiel pour le parking public situé à 4 minutes à pied. 
","7,0",19
Lyon,Lagrange Aparthotel Lyon Lumière,https://www.booking.com/hotel/fr/lagrange-city-apartha-tel-lyon-lumia-re.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=cbe9217d844301d9&srepoch=1656218747&from=searchresults#hotelTmpl,45.74645865,4.86893088,"

Vous pouvez bénéficier d'une réduction Genius dans l'établissement Lagrange Aparthotel Lyon Lumière ! Connectez-vous ou inscrivez-vous pour économiser.
Installé à mi-chemin entre les stations de métro Sans Souci et Monplaisir-Lumière, la ligne desservant directement la place Bellecour et la vieille ville de Lyon, le Lagrange Aparthotel Lyon Lumière possède un spa avec un sauna, un hammam et un jacuzzi. Il propose des studios et des appartements avec connexion Wi-Fi gratuite. L’Institut & Musée Lumière se trouve à 200 mètres.
Les logements comprennent une télévision à écran plat. Leur kitchenette est équipée d’un micro-ondes, d’un grille-pain, d’une machine à café, de plaques de cuisson, d’un réfrigérateur et d’une bouilloire. Les serviettes de toilette et le linge de lit sont fournis.
Chaque matin, vous pourrez déguster un petit-déjeuner buffet continental sur place. Cet appart’hôtel comporte une réception avec bagagerie ainsi qu’une blanchisserie, disponible moyennant des frais supplémentaires.
Vous séjournerez à 10 minutes en métro de la gare de Lyon-Part-Dieu. L’aéroport de Lyon-Saint-Exupéry est accessible en 25 minutes en voiture. Le parking de l’établissement est accessible sous réserve de disponibilité et moyennant des frais supplémentaires. 
","8,1",19
